"","X","user","date","text","id","country_name_short","party_id","party_name_short","party_name","party_name_english","translation","censorship_label","closed_society_label","economic_label","euroscepticism_label","immigration_label","partisan_state_label","power_concentration_label"
"226",953811,"neos_eu","2014-04-09T08:30:15.000Z","@JilNik aber vermutlich doch hängen geblieben. Die 9½ Punkte für Ö btw http://t.co/pMFhOppagm",453812120321548224,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","@JilNik but probably stuck. The 9½ points for Ö btw http://t.co/pMFhOppagm",0,0,0,0,0,0,0
"227",337290,"LegaSalvini","1/27/20 19:02","TV > La7 | Massimiliano Romeo, Presidente senatori - Lega - Salvini Premier > MARTEDÌ 28 GENNAIO | ore 09:40 | ""Coffee Break"" | Hashtag: #coffeebreak

Streaming: http://www.la7.it/dirette-tv | Tw: @CoffeeBreakLa7 https://twitter.com/LegaSalvini/status/1221871025228517377/photo/1",1221871025228517120,"ITA","1436","LN","Lega Nord","North League","TV > La7 | Massimiliano Romeo, President of Senators - League - Salvini Premier > TUESDAY 28 JANUARY | 09.40 am | ""Coffee Break"" | Hashtag: #coffeebreak

Streaming: http://www.la7.it/dirette-tv | Tw: @CoffeeBreakLa7 https://twitter.com/LegaSalvini/status/1221871025228517377/photo/1",0,0,0,0,0,0,0
"228",841604,"partisocialiste","2012-02-20T10:43:17.000Z","Photo: Le point presse côté caméras #FH2012  http://t.co/mfs0uiaT",171545451135369216,"FRA","1539.0","PS","Parti socialiste","Socialist Party","Photo: Press point on the camera side #FH2012 http://t.co/mfs0uiaT",0,0,0,0,0,0,0
"229",947887,"neos_eu","2013-04-26T19:44:51.000Z","@UlrichGruber Kann man helfen? Geht’s um die Vorwahl? @veitdengler",327870911866888192,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","@UlrichGruber Can anyone help? Is it about the area code? @veitdengler",0,0,0,0,0,0,0
"230",744428,"RNational_off","2019-03-27T09:53:34.000Z",".@sebchenu : ""Il y a des marges de manoeuvre importantes dans toutes les strates administratives qui s'accumulent dans notre pays. Il faut revoir cette organisation territoriale dans son ensemble, pour avoir une fonction publique plus adaptée et efficace."" @LCI",1110842288056483840,"FRA","270.0","FN","Rassemblement National","National Rally",".@sebchenu: ""There is significant room for maneuver in all the administrative layers which are accumulating in our country. We must review this territorial organization as a whole, to have a more adapted and efficient public service."" @LCI",0,0,0,0,0,0,0
"231",332956,"LegaSalvini","12/15/19 11:30","++ SUPPORTA LA CANDIDATA DELLA LEGA IN EMILIA-ROMAGNA: SEGUI LUCIA BORGONZONI ++

👉Facebook: @BorgonzoniPres
👉Twitter: @BorgonzoniPres
👉Instagram: @borgonzonipresidente

#BorgonzoniPresidente #26gennaiovotoLega https://twitter.com/LegaSalvini/status/1206174655045914624/photo/1",1206174655045914624,"ITA","1436","LN","Lega Nord","North League","++ SUPPORT THE LEAGUE CANDIDATE IN EMILIA-ROMAGNA: FOLLOW LUCIA BORGONZONI ++

👉Facebook: @BorgonzoniPres
👉Twitter: @BorgonzoniPres
👉Instagram: @borgonzonipresidente

#BorgonzoniPresidente #26JanuaryvotoLega https://twitter.com/LegaSalvini/status/1206174655045914624/photo/1",0,0,0,0,1,0,0
"232",250340,"LegaSalvini","9/9/15 8:58","Vescovo ungherese contro il Papa: «Ci invadono, non sono rifugiati, quest'esodo è un attacco islamico alla... http://fb.me/5tvvvezg2",641536070463655936,"ITA","1436","LN","Lega Nord","North League","Hungarian bishop against the Pope: «They are invading us, they are not refugees, this exodus is an Islamic attack on... http://fb.me/5tvvvezg2",0,0,0,1,1,1,1
"233",664623,"UKLabour","2022-04-21T11:32:11.000Z","Wishing Her Majesty The Queen a very happy birthday. https://t.co/1O9wPbSNfT",1517103901744541696,"GBR","1556.0","Lab","Labour Party","Labour","Wishing Her Majesty The Queen a very happy birthday. https://t.co/1O9wPbSNfT",0,0,0,0,0,0,0
"234",158408,"pisorgpl","2014-11-06 07:57:06",".@jbrudzinski w @PolsatNews: W sprawie wypowiedzi Putina dot. paktu powinno stanowisko zając polskie MSZ",530267616913686464,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice",".@jdrukinski in @PolsatNews: The Polish Ministry of Foreign Affairs should take a position on Putin's statement regarding the pact",0,0,0,0,0,0,0
"235",535941,"pdnetwork","9/3/22 14:44","Non c’è alternativa possibile, lo sappiamo tutti: o noi o loro. O il futuro o il passato. O il progresso o la conservazione reazionaria. O la giustizia sociale o il privilegio e la rendita. O la destra o la sinistra.",1566074628954640384,"ITA","382","PD","Partito Democratico","Democratic Party","There is no possible alternative, we all know it: either us or them. Either the future or the past. Either progress or reactionary conservation. Either social justice or privilege and income. Either the right or the left.",0,0,0,0,0,0,0
"236",140232,"partiarazem","2016-03-01 17:38:48","Bohaterów i zbrodniarzy nie wolno stawiać w jednym szeregu! #ŻołnierzeWyklęci https://twitter.com/partiarazem/status/704722571929985024/photo/1",704722571929985024,"POL","2790.0","LR","Lewica Razem","Left Together","Heroes and criminals cannot be placed in one row! #ŻołnierzeWyklęci https://twitter.com/partiarazem/status/704722571929985024/photo/1",0,0,0,0,0,0,0
"237",14805,"PiratskaStrana","2020-05-12 09:45:44","Hejty, hejty, hejtíčky.  Pilotní díl s pražským primátorem @ZdenekHrib se vám líbil, tak nabízíme díl další, tentokrát s poslancem @Mikiferjencik. Ať se vám dobře tráví. ;) A za týden na shledanou! #politickehejticky https://youtu.be/T7Zydi21AcE",1260144116844974080,"CZE","2261.0","Pi","Ceska piratska strana","Czech Pirate Party","Go, go, go, go.  You liked the pilot episode with Prague mayor @ZdenekHrib, so we offer another episode, this time with MP @Mikiferjencik. Have a good time. ;) And see you in a week! #politickehejticky https://youtu.be/T7Zydi21AcE",0,0,0,0,0,0,0
"238",833765,"modem","2015-09-27T09:14:31.000Z","En direct : Applaudissements chaleureux pour remercier .@MFESNEAU pour son travail remarquable et apprécié de secrétaire général #URMoDem",648063157961949184,"FRA","509.0","UDF|MD","Union pour la démocratie française | Mouvement démocrate","Union for French Democracy | Democratic Movement","Live: Warm applause to thank .@MFESNEAU for his remarkable and appreciated work as secretary general #URMoDem",0,0,0,0,0,0,0
"239",833473,"modem","2015-09-25T16:39:22.000Z","Suivez la plénière en streaming : http://t.co/pn9Bmb3B2m #UrModem",647450329160790016,"FRA","509.0","UDF|MD","Union pour la démocratie française | Mouvement démocrate","Union for French Democracy | Democratic Movement","Follow the plenary in streaming: http://t.co/pn9Bmb3B2m #UrModem",0,0,0,0,0,0,0
"240",946444,"neos_eu","2012-12-27T10:20:15.000Z","@Vilinthril Wie @joseflentsch (aus unserem Vorstand btw) sagt: zzt noch ausloten wo Ressourcen &amp; Möglichkeiten @matstrolz @GrahamRBates",284242280800481280,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","@Vilinthril As @joseflentsch (from our board btw) says: currently still exploring where resources & possibilities @matstrolz @GrahamRBates",0,0,0,0,0,0,0
"241",502892,"forza_italia","2/13/14 12:39","Bergamini: Dal Pd arrogante opa sulle sorti del Paese - ""Una conferenza stampa kafkiana, arrivata al termine di un... http://ow.ly/2DPMc9",433943490553450496,"ITA","596","FI-PdL","Forza Italia – Il Popolo della Libertà","Go Italy -- The People of Freedom","Bergamini: From the arrogant PD the takeover bid on the country's fate - ""A Kafkaesque press conference, arriving at the end of a... http://ow.ly/2DPMc9",0,0,0,0,0,0,0
"242",609420,"TheGreenParty","2015-02-05T15:55:53.000Z","We've reached 50% of target. Help us reach our goal to stand as many Green candidates as we can in England &amp; Wales http://t.co/hqOP1YuSpI",563365402995355648,"GBR","467.0","GP","Green Party","Green Party","We've reached 50% of target. Help us reach our goal to stand as many Green candidates as we can in England &amp; Wales http://t.co/hqOP1YuSpI",0,0,0,0,0,0,0
"243",543714,"unionvaldotaine","4/25/23 7:39","25 avril - Fête de la Libération
La lutte pour la libération, ici en Vallée d'Aoste, a pris une importance particulière parce qu'elle s'est mêlée aux impulsions pour retrouver les formes d'autogouvernement et d'autonomie qui nous avaient été interdites. https://twitter.com/unionvaldotaine/status/1650766534699089921/photo/1",1650766534699089920,"ITA","974","UV","Union Valdôtaine","Valdotanian Union","April 25 - Liberation Day
The struggle for liberation, here in the Aosta Valley, took on particular importance because it mingled with impulses to rediscover the forms of self-government and autonomy that had been forbidden to us. https://twitter.com/unionvaldotaine/status/1650766534699089921/photo/1",0,0,0,0,0,0,0
"244",597093,"Plaid_Cymru","2020-06-22T11:48:05.000Z","""Rhaid gweithredu ar frys nawr i amddiffyn pobl Cymru rhag yr hyn a allai fod yn storm economaidd ofnadwy."" | @HelenMaryCymru 
https://t.co/IxR3GPMCqO",1275032810064171008,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru","""Rhaid gweithredu ar frys nawr i amddiffyn pobl Cymru rhag yr hyn a allai fod yn storm economaidd ofnadwy."" | @HelenMaryCymru 
https://t.co/IxR3GPMCqO",0,0,0,0,0,0,0
"245",654980,"UKLabour","2015-07-14T11:06:53.000Z","David Cameron is running scared because he knew he was going to lose the vote on fox hunting: http://t.co/Y5W4vy2u2h",620912342453370880,"GBR","1556.0","Lab","Labour Party","Labour","David Cameron is running scared because he knew he was going to lose the vote on fox hunting: http://t.co/Y5W4vy2u2h",0,0,0,0,0,0,0
"246",272557,"LegaSalvini","11/9/16 20:10","Salvini, dagli Stati Uniti è arrivato un segnale che dobbiamo cogliere
#godonaldgo http://fb.me/2Ltju92GJ",796444808457944960,"ITA","1436","LN","Lega Nord","North League","Salvini, a signal has arrived from the United States that we must grasp
#godonaldgo http://fb.me/2Ltju92GJ",0,0,0,0,0,0,0
"247",875356,"partisocialiste","2015-11-29T12:05:06.000Z",".@jccambadelis #Chomage Les chiffres sont décevants mais je les accueille avec prudence car rien n'est stabilisé. #LeGrandJury",670936520543641600,"FRA","1539.0","PS","Parti socialiste","Socialist Party",".@jccambadelis #Unemployment The figures are disappointing but I welcome them with caution because nothing has stabilized. #TheGrandJury",0,0,0,0,0,0,0
"248",77493,"Nowoczesna","2015-11-17 19:16:15","@ZFolega w uzasadnieniu prezydencki minister tłumaczył, że prezydent docenił fakt, że były szef CBA sprawnie walczył z korupcja.#ręceopadają",666696369835483136,"POL","2601.0","N","Nowoczesna","Modern","@ZFolega, in the justification, the presidential minister explained that the president appreciated the fact that the former head of the CBA effectively fought corruption. #hands down",0,0,0,0,0,0,0
"249",704300,"theSNP","2021-01-14T23:32:12.000Z",".@Dr_PhilippaW: ""Taking the time to get the vaccine closer to people, so it's in their home or in their GP practice actually makes more sense. It will speed up as we go further when it's younger people getting vaccinated."" #bbcqt",1349861908720005120,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party",".@Dr_PhilippaW: ""Taking the time to get the vaccine closer to people, so it's in their home or in their GP practice actually makes more sense. It will speed up as we go further when it's younger people getting vaccinated."" #bbcqt",0,0,0,0,0,0,0
"250",622211,"UKIP","2011-10-18T10:05:45.000Z","@gavinlambert Latest @YouGov poll has us on 6% nationally.",126237521289031680,"GBR","1272.0","UKIP","United Kingdom Independence Party","United Kingdom Independence Party","@gavinlambert Latest @YouGov poll has us on 6% nationally.",0,0,0,0,0,0,0
"251",317345,"LegaSalvini","5/1/19 9:09","Pace fiscale, 1,3 milioni di adesioni. Salvini vuole riaprire i termini della rottamazione https://www.ilsole24ore.com/art/notizie/2019-04-30/pace-fiscale-13-milioni-domande-oltre-700mila-via-web-124740.shtml?uuid=ABtaZ1sB",1123514710526255232,"ITA","1436","LN","Lega Nord","North League","Fiscal peace, 1.3 million members. Salvini wants to reopen the terms of the scrapping https://www.ilsole24ore.com/art/notizie/2019-04-30/pace-fiscale-13-milioni-domande-oltre-700mila-via-web-124740.shtml?uuid =ABtaZ1sB",0,0,0,0,0,0,0
"252",979317,"neos_eu","2019-01-15T09:52:46.000Z",".@sebastiankurz spricht übrigens gerade im EU-Parlament und berichtet, wie er Arbeitnehmer_innen vor krebserregenden Stoffen am Arbeitsplatz schützt. Wir nehmen an, alle Kellnerinnen und Kellner in diesem Land sind ihm unendlich dankbar dafür. #Dontsmoke #EPlenary",1085112547253080064,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","By the way, .@sebastiankurz is currently speaking in the EU Parliament and reports on how he protects employees from carcinogenic substances in the workplace. We assume every waitress and waiter in this country is eternally grateful to him for that. #Dontsmoke #EPlenary",0,0,0,0,0,0,0
"253",588309,"Plaid_Cymru","2017-03-09T15:21:43.000Z","Heno: @Dafydd_Wigley yn Y Lyndon Club yn Grangetown yn trafod ei gysylltiad â Murray The Hump. Croeso i bawb https://t.co/Ggb4cjEvtX https://t.co/MH97mDdpXY",839858745207373824,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru","Heno: @Dafydd_Wigley yn Y Lyndon Club yn Grangetown yn trafod ei gysylltiad â Murray The Hump. Croeso i bawb https://t.co/Ggb4cjEvtX https://t.co/MH97mDdpXY",0,0,0,0,0,0,0
"254",365492,"LegaSalvini","11/27/20 8:06","🔵 Da gennaio si riparte a Milano con la 6ª Edizione 2021!  

Lezioni con docenti universitari, formatori, ospiti illustri e autorevoli testimonianze dal mondo della politica, delle istituzioni, delle categorie professionali, dell’impresa e dei… https://www.facebook.com/legasalvinipremier/photos/a.423252457717686/3848263951883169/?type=3 https://twitter.com/LegaSalvini/status/1332234208715137024/photo/1",1332234208715137024,"ITA","1436","LN","Lega Nord","North League","🔵 From January we start again in Milan with the 6th Edition 2021!  

Lessons with university professors, trainers, illustrious guests and authoritative testimonies from the world of politics, institutions, professional categories, business and… https://www.facebook.com/legasalvinipremier/photos/a.423252457717686/3848263951883169/ ?type=3 https://twitter.com/LegaSalvini/status/1332234208715137024/photo/1",0,0,0,0,0,0,0
"255",734329,"RNational_off","2017-02-07T18:17:54.000Z",".@f_philippot : ""On apprend que #PénélopeFillon aurait été licenciée pour bénéficier de 45 000 euros d'indemnités."" @itele",829031447805689728,"FRA","270.0","FN","Rassemblement National","National Rally",".@f_philippot: ""We learned that #PénélopeFillon would have been fired to benefit from 45,000 euros in compensation."" @itele",0,0,0,0,0,0,0
"256",25079,"STANcz","2023-07-17 09:30:32","@_KarelDvorak „Jde o to, že v občanském zákoníku by se přímo řeklo, že dítě má být vychováváno v prostředí, které je prosto násilí a nějakých psychických útrap,“ říká @_KarelDvorak s tím, že nemá jít o přímý zákaz, při kterém by hrozily rodičům tresty >> https://bit.ly/Stop_fackovani_deti",1680872605216112640,"CZE","2024.0","STAN","Starostové a nezávislí","Mayors and Independents","@_KarelDvorak ""The point is that the Civil Code would directly say that the child should be brought up in an environment that is free from violence and any psychological suffering,"" says @_KarelDvorak, noting that it should be a direct ban in which parents were threatened with punishment >> https://bit.ly/Stop_fackovani_deti",0,0,0,0,0,0,0
"257",564790,"LibDems","2019-09-16T15:32:06.000Z","We must stop the climate chaos. 

We know what needs to be done. We need Liberal Democrat leadership to take action NOW. @EdwardJDavey at #LDConf https://t.co/Cjt1orBcW8",1173620582958665728,"GBR","659.0","Lib","Liberals","Liberals","We must stop the climate chaos. 

We know what needs to be done. We need Liberal Democrat leadership to take action NOW. @EdwardJDavey at #LDConf https://t.co/Cjt1orBcW8",0,0,0,0,0,0,0
"258",679065,"theSNP","2015-04-07T19:32:54.000Z","""I challenge @Ed_Miliband to commit to working with the SNP to lock @David_Cameron out of Downing St"" #voteSNP #GE15
https://t.co/0ItZN2GU0B",585525676700082176,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party","""I challenge @Ed_Miliband to commit to working with the SNP to lock @David_Cameron out of Downing St"" #voteSNP #GE15
https://t.co/0ItZN2GU0B",0,0,0,0,1,0,1
"259",987368,"neos_eu","2020-06-18T13:18:31.000Z","Wie wir das gemacht hätten: 
1. Schnelle, unbürokratische Hilfen ohne große Überprüfung.
2. Gezielte Maßnahmen, um die Konjunktur anzukurbeln und Überprüfung der Hilfen.

Aus irgendeinem uns nicht verständlichen Grund macht die Regierung das genau umgekehrt.
#OeNR",1273606015553024000,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","How we would have done it: 
1. Fast, unbureaucratic help without major checks.
2. Targeted measures to stimulate the economy and review of aid.

For some reason we don't understand, the government is doing the exact opposite.
#OeNR",0,0,0,0,0,0,0
